
SQL*Plus: Release 10.2.0.3.0 - Production on Tue Aug 5 11:48:36 2014

Copyright (c) 1982, 2006, Oracle.  All Rights Reserved.


Connected to:
Oracle8i Release 8.1.7.4.0 - Production
JServer Release 8.1.7.4.0 - Production

SQL> SQL> 
oracle/jsp/parse/LocalStrings  SYNONYM		  PUBLIC
oracle/jsp/parse/OpenJspAVDesc SYNONYM		  PUBLIC
oracle/jsp/parse/OpenJspAVInfo SYNONYM		  PUBLIC
oracle/jsp/parse/OpenJspTagFor SYNONYM		  PUBLIC
oracle/jsp/parse/OpenJspTagIf  SYNONYM		  PUBLIC
oracle/jsp/parse/OpenJspTagLib SYNONYM		  PUBLIC
oracle/jsp/parse/OpenJspTagSet SYNONYM		  PUBLIC
oracle/jsp/parse/PropertyUtil  SYNONYM		  PUBLIC
oracle/jsp/parse/XMLUtil       SYNONYM		  PUBLIC
oracle/jsp/runner/JspRunner    SYNONYM		  PUBLIC
oracle/jsp/runner/LocalStrings SYNONYM		  PUBLIC
oracle/jsp/runtime/HttpJsp     SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbCloseTag SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbNextTEI  SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbNextTag  SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbOpenTEI  SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbOpenTag  SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbQueryTEI SYNONYM		  PUBLIC
oracle/jsp/tags/sql/dbQueryTag SYNONYM		  PUBLIC
oracle/jsp/tools/Jspc	       SYNONYM		  PUBLIC
oracle/jsp/tools/JspcJServer   SYNONYM		  PUBLIC
oracle/jsp/tools/LocalStrings  SYNONYM		  PUBLIC
oracle/jsp/tools/UnpublishJsp  SYNONYM		  PUBLIC
oracle/jsp/util/JspUtil        SYNONYM		  PUBLIC
oracle/jsp/util/JspVersion     SYNONYM		  PUBLIC
oracle/jsp/util/LocalStrings   SYNONYM		  PUBLIC
oracle/net/TNSAddress/Address  SYNONYM		  PUBLIC
oracle/net/ano/Ano	       SYNONYM		  PUBLIC
oracle/net/ano/AnoComm	       SYNONYM		  PUBLIC
oracle/net/ano/AnoServices     SYNONYM		  PUBLIC
oracle/net/ano/Service	       SYNONYM		  PUBLIC
oracle/net/aso/C00	       SYNONYM		  PUBLIC
oracle/net/aso/C01	       SYNONYM		  PUBLIC
oracle/net/aso/C02	       SYNONYM		  PUBLIC
oracle/net/aso/C03	       SYNONYM		  PUBLIC
oracle/net/aso/C04	       SYNONYM		  PUBLIC
oracle/net/aso/C05	       SYNONYM		  PUBLIC
oracle/net/aso/C06	       SYNONYM		  PUBLIC
oracle/net/aso/C07	       SYNONYM		  PUBLIC
oracle/net/aso/C08	       SYNONYM		  PUBLIC
oracle/net/aso/C09	       SYNONYM		  PUBLIC
oracle/net/aso/C10	       SYNONYM		  PUBLIC
oracle/net/aso/MD5	       SYNONYM		  PUBLIC
oracle/net/aso/MD5$SD5	       SYNONYM		  PUBLIC
oracle/net/jndi/JndiAttrs      SYNONYM		  PUBLIC
oracle/net/nl/NLException      SYNONYM		  PUBLIC
oracle/net/nl/NLParamParser    SYNONYM		  PUBLIC
oracle/net/nl/NVFactory        SYNONYM		  PUBLIC
oracle/net/nl/NVNavigator      SYNONYM		  PUBLIC
oracle/net/nl/NVPair	       SYNONYM		  PUBLIC
oracle/net/nl/NVTokens	       SYNONYM		  PUBLIC
oracle/net/nl/RepConversion    SYNONYM		  PUBLIC
oracle/net/ns/AcceptPacket     SYNONYM		  PUBLIC
oracle/net/ns/ClientProfile    SYNONYM		  PUBLIC
oracle/net/ns/Communication    SYNONYM		  PUBLIC
oracle/net/ns/ConnectPacket    SYNONYM		  PUBLIC
oracle/net/ns/DataPacket       SYNONYM		  PUBLIC
oracle/net/ns/MarkerPacket     SYNONYM		  PUBLIC
oracle/net/ns/Message	       SYNONYM		  PUBLIC
oracle/net/ns/Message10        SYNONYM		  PUBLIC
oracle/net/ns/Message11        SYNONYM		  PUBLIC
oracle/net/ns/NSProtocol       SYNONYM		  PUBLIC
oracle/net/ns/NetException     SYNONYM		  PUBLIC
oracle/net/ns/NetInputStream   SYNONYM		  PUBLIC
oracle/net/ns/NetOutputStream  SYNONYM		  PUBLIC
oracle/net/ns/Packet	       SYNONYM		  PUBLIC
oracle/net/ns/RedirectPacket   SYNONYM		  PUBLIC
oracle/net/ns/RefusePacket     SYNONYM		  PUBLIC
oracle/net/ns/SQLnetDef        SYNONYM		  PUBLIC
oracle/net/ns/SessionAtts      SYNONYM		  PUBLIC
oracle/net/nt/ConnOption       SYNONYM		  PUBLIC
oracle/net/nt/ConnStrategy     SYNONYM		  PUBLIC
oracle/net/nt/NTAdapter        SYNONYM		  PUBLIC
oracle/net/nt/TcpNTAdapter     SYNONYM		  PUBLIC
oracle/net/resolver/NavAddress SYNONYM		  PUBLIC
oracle/repapi/client/AllA      SYNONYM		  PUBLIC
oracle/repapi/client/FDSAccess SYNONYM		  PUBLIC
oracle/repapi/client/FDSObject SYNONYM		  PUBLIC
oracle/repapi/client/Lenobj    SYNONYM		  PUBLIC
oracle/repapi/client/RClient   SYNONYM		  PUBLIC
oracle/repapi/client/RSTracker SYNONYM		  PUBLIC
oracle/repapi/client/RefGrp    SYNONYM		  PUBLIC
oracle/repapi/client/RepAPI    SYNONYM		  PUBLIC
oracle/repapi/clientstub/RC    SYNONYM		  PUBLIC
oracle/repapi/joint/ResultSet  SYNONYM		  PUBLIC
oracle/repapi/joint/Snapshot   SYNONYM		  PUBLIC
oracle/repapi/server/RServer   SYNONYM		  PUBLIC
oracle/repapi/server/RServer$1 SYNONYM		  PUBLIC
oracle/repapi/serverstub/RS    SYNONYM		  PUBLIC
oracle/security/cert/CertChain SYNONYM		  PUBLIC
oracle/security/o3logon/C0     SYNONYM		  PUBLIC
oracle/security/o3logon/C1     SYNONYM		  PUBLIC
oracle/sql/ARRAY	       SYNONYM		  PUBLIC
oracle/sql/ArrayDescriptor     SYNONYM		  PUBLIC
oracle/sql/BFILE	       SYNONYM		  PUBLIC
oracle/sql/BLOB 	       SYNONYM		  PUBLIC
oracle/sql/BfileDBAccess       SYNONYM		  PUBLIC
oracle/sql/BlobDBAccess        SYNONYM		  PUBLIC
oracle/sql/CHAR 	       SYNONYM		  PUBLIC
oracle/sql/CLOB 	       SYNONYM		  PUBLIC
oracle/sql/CharacterBuffer     SYNONYM		  PUBLIC
oracle/sql/CharacterSet        SYNONYM		  PUBLIC
oracle/sql/CharacterSet12Byte  SYNONYM		  PUBLIC
oracle/sql/CharacterSet1Byte   SYNONYM		  PUBLIC
oracle/sql/CharacterSetByte    SYNONYM		  PUBLIC
oracle/sql/CharacterSetDbms    SYNONYM		  PUBLIC
oracle/sql/CharacterSetFactory SYNONYM		  PUBLIC
oracle/sql/CharacterSetJAEUC   SYNONYM		  PUBLIC
oracle/sql/CharacterSetLCFixed SYNONYM		  PUBLIC
oracle/sql/CharacterSetSJIS    SYNONYM		  PUBLIC
oracle/sql/CharacterSetUTF     SYNONYM		  PUBLIC
oracle/sql/CharacterSetUTFE    SYNONYM		  PUBLIC
oracle/sql/CharacterSetUnknown SYNONYM		  PUBLIC
oracle/sql/CharacterSetZHTEUC  SYNONYM		  PUBLIC
oracle/sql/CharacterWalker     SYNONYM		  PUBLIC
oracle/sql/ClobDBAccess        SYNONYM		  PUBLIC
oracle/sql/CustomDatum	       SYNONYM		  PUBLIC
oracle/sql/CustomDatumFactory  SYNONYM		  PUBLIC
oracle/sql/DATE 	       SYNONYM		  PUBLIC
oracle/sql/Datum	       SYNONYM		  PUBLIC
oracle/sql/LdxLib	       SYNONYM		  PUBLIC
oracle/sql/LdxLibServer        SYNONYM		  PUBLIC
oracle/sql/LdxLibThin	       SYNONYM		  PUBLIC
oracle/sql/LnxLib	       SYNONYM		  PUBLIC
oracle/sql/LnxLibServer        SYNONYM		  PUBLIC
oracle/sql/LnxLibThin	       SYNONYM		  PUBLIC
oracle/sql/LoadCorejava        SYNONYM		  PUBLIC
oracle/sql/LobDBAccessImpl     SYNONYM		  PUBLIC
oracle/sql/LobPlsqlUtil        SYNONYM		  PUBLIC
oracle/sql/Mutable	       SYNONYM		  PUBLIC
oracle/sql/NUMBER	       SYNONYM		  PUBLIC
oracle/sql/OracleJdbc2SQLInput SYNONYM		  PUBLIC
oracle/sql/OracleSQLOutput     SYNONYM		  PUBLIC
oracle/sql/RAW		       SYNONYM		  PUBLIC
oracle/sql/REF		       SYNONYM		  PUBLIC
oracle/sql/ROWID	       SYNONYM		  PUBLIC
oracle/sql/SQLName	       SYNONYM		  PUBLIC
oracle/sql/SQLUtil	       SYNONYM		  PUBLIC
oracle/sql/STRUCT	       SYNONYM		  PUBLIC
oracle/sql/StructDescriptor    SYNONYM		  PUBLIC
oracle/sql/TypeDescriptor      SYNONYM		  PUBLIC
oracle/sqlj/mesg/OracleErrors  SYNONYM		  PUBLIC
oracle/sqlj/runtime/OraConsts  SYNONYM		  PUBLIC
oracle/sqlj/runtime/OraProfile SYNONYM		  PUBLIC
oracle/sqlj/runtime/Oracle     SYNONYM		  PUBLIC
oracle/xml/async/DOMBuilder    SYNONYM		  PUBLIC
oracle/xml/classgen/CGDocument SYNONYM		  PUBLIC
oracle/xml/classgen/CGNode     SYNONYM		  PUBLIC
oracle/xml/parser/v2/AndExpr   SYNONYM		  PUBLIC
oracle/xml/parser/v2/AttrDecl  SYNONYM		  PUBLIC
oracle/xml/parser/v2/Axis      SYNONYM		  PUBLIC
oracle/xml/parser/v2/CMChoice  SYNONYM		  PUBLIC
oracle/xml/parser/v2/CMLeaf    SYNONYM		  PUBLIC
oracle/xml/parser/v2/CMNode    SYNONYM		  PUBLIC
oracle/xml/parser/v2/CMNodeSeq SYNONYM		  PUBLIC
oracle/xml/parser/v2/CMPlus    SYNONYM		  PUBLIC
oracle/xml/parser/v2/CMStar    SYNONYM		  PUBLIC
oracle/xml/parser/v2/CharData  SYNONYM		  PUBLIC
oracle/xml/parser/v2/DOMParser SYNONYM		  PUBLIC
oracle/xml/parser/v2/DTD       SYNONYM		  PUBLIC
oracle/xml/parser/v2/DTDDecl   SYNONYM		  PUBLIC
oracle/xml/parser/v2/Entry     SYNONYM		  PUBLIC
oracle/xml/parser/v2/EqualExpr SYNONYM		  PUBLIC
oracle/xml/parser/v2/FromSelf  SYNONYM		  PUBLIC
oracle/xml/parser/v2/NSName    SYNONYM		  PUBLIC
oracle/xml/parser/v2/NameCheck SYNONYM		  PUBLIC
oracle/xml/parser/v2/PathExpr  SYNONYM		  PUBLIC
oracle/xml/parser/v2/Predicate SYNONYM		  PUBLIC
oracle/xml/parser/v2/RelExpr   SYNONYM		  PUBLIC
oracle/xml/parser/v2/SAXParser SYNONYM		  PUBLIC
oracle/xml/parser/v2/Step      SYNONYM		  PUBLIC
oracle/xml/parser/v2/UnaryExpr SYNONYM		  PUBLIC
oracle/xml/parser/v2/WildCard  SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLAttr   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLCDATA  SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLDeclPI SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLEntity SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLError  SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLNode   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLNode$1 SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLNode$2 SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLNode$3 SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLPI     SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLParser SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLReader SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLText   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLToken  SYNONYM		  PUBLIC
oracle/xml/parser/v2/XMLUtil   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLCopy   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLCopyOf SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLExpr   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLKey    SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLNode   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLNumber SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLOutput SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLSort   SYNONYM		  PUBLIC
oracle/xml/parser/v2/XSLText   SYNONYM		  PUBLIC
oracle/xml/parser/v2/oraxml    SYNONYM		  PUBLIC
oracle/xml/parser/v2/oraxsl    SYNONYM		  PUBLIC
oraclex/java/lang/ObjectHelper SYNONYM		  PUBLIC
oraclex/java/lang/ObjectHolder SYNONYM		  PUBLIC
org/omg/CORBA/ARG_IN	       SYNONYM		  PUBLIC
org/omg/CORBA/ARG_INOUT        SYNONYM		  PUBLIC
org/omg/CORBA/ARG_OUT	       SYNONYM		  PUBLIC
org/omg/CORBA/AliasDef	       SYNONYM		  PUBLIC
org/omg/CORBA/AliasDefHelper   SYNONYM		  PUBLIC
org/omg/CORBA/AliasDefHolder   SYNONYM		  PUBLIC
org/omg/CORBA/Any	       SYNONYM		  PUBLIC
org/omg/CORBA/AnyHolder        SYNONYM		  PUBLIC
org/omg/CORBA/AnySeqHelper     SYNONYM		  PUBLIC
org/omg/CORBA/ArrayDef	       SYNONYM		  PUBLIC
org/omg/CORBA/ArrayDefHelper   SYNONYM		  PUBLIC
org/omg/CORBA/ArrayDefHolder   SYNONYM		  PUBLIC
org/omg/CORBA/AttributeDef     SYNONYM		  PUBLIC
org/omg/CORBA/AttributeMode    SYNONYM		  PUBLIC
org/omg/CORBA/BAD_CONTEXT      SYNONYM		  PUBLIC
org/omg/CORBA/BAD_INV_ORDER    SYNONYM		  PUBLIC
org/omg/CORBA/BAD_OPERATION    SYNONYM		  PUBLIC
org/omg/CORBA/BAD_PARAM        SYNONYM		  PUBLIC
org/omg/CORBA/BAD_POLICY       SYNONYM		  PUBLIC
org/omg/CORBA/BAD_POLICY_TYPE  SYNONYM		  PUBLIC
org/omg/CORBA/BAD_POLICY_VALUE SYNONYM		  PUBLIC
org/omg/CORBA/BAD_TYPECODE     SYNONYM		  PUBLIC
org/omg/CORBA/BOA	       SYNONYM		  PUBLIC
org/omg/CORBA/BindOptions      SYNONYM		  PUBLIC
org/omg/CORBA/BooleanHolder    SYNONYM		  PUBLIC
org/omg/CORBA/Bounds	       SYNONYM		  PUBLIC
org/omg/CORBA/BoundsHelper     SYNONYM		  PUBLIC
org/omg/CORBA/ByteHolder       SYNONYM		  PUBLIC
org/omg/CORBA/COMM_FAILURE     SYNONYM		  PUBLIC
org/omg/CORBA/CharHolder       SYNONYM		  PUBLIC
org/omg/CORBA/CompletionStatus SYNONYM		  PUBLIC
org/omg/CORBA/ConstantDef      SYNONYM		  PUBLIC
org/omg/CORBA/Contained        SYNONYM		  PUBLIC
org/omg/CORBA/ContainedHelper  SYNONYM		  PUBLIC
org/omg/CORBA/ContainedHolder  SYNONYM		  PUBLIC
org/omg/CORBA/Container        SYNONYM		  PUBLIC
org/omg/CORBA/ContainerHelper  SYNONYM		  PUBLIC
org/omg/CORBA/ContainerHolder  SYNONYM		  PUBLIC
org/omg/CORBA/Context	       SYNONYM		  PUBLIC
org/omg/CORBA/ContextList      SYNONYM		  PUBLIC
org/omg/CORBA/Current	       SYNONYM		  PUBLIC
org/omg/CORBA/DATA_CONVERSION  SYNONYM		  PUBLIC
org/omg/CORBA/DefinitionKind   SYNONYM		  PUBLIC
org/omg/CORBA/DomainManager    SYNONYM		  PUBLIC
org/omg/CORBA/DoubleHolder     SYNONYM		  PUBLIC
org/omg/CORBA/DynAny	       SYNONYM		  PUBLIC
org/omg/CORBA/DynAnyHelper     SYNONYM		  PUBLIC
org/omg/CORBA/DynArray	       SYNONYM		  PUBLIC
org/omg/CORBA/DynArrayHelper   SYNONYM		  PUBLIC
org/omg/CORBA/DynEnum	       SYNONYM		  PUBLIC
org/omg/CORBA/DynEnumHelper    SYNONYM		  PUBLIC
org/omg/CORBA/DynFixed	       SYNONYM		  PUBLIC
org/omg/CORBA/DynSequence      SYNONYM		  PUBLIC
org/omg/CORBA/DynStruct        SYNONYM		  PUBLIC
org/omg/CORBA/DynStructHelper  SYNONYM		  PUBLIC
org/omg/CORBA/DynUnion	       SYNONYM		  PUBLIC
org/omg/CORBA/DynUnionHelper   SYNONYM		  PUBLIC
org/omg/CORBA/DynValue	       SYNONYM		  PUBLIC
org/omg/CORBA/EnumDef	       SYNONYM		  PUBLIC
org/omg/CORBA/EnumDefHelper    SYNONYM		  PUBLIC
org/omg/CORBA/EnumDefHolder    SYNONYM		  PUBLIC
org/omg/CORBA/Environment      SYNONYM		  PUBLIC
org/omg/CORBA/EstructDef       SYNONYM		  PUBLIC
org/omg/CORBA/EstructDefHelper SYNONYM		  PUBLIC
org/omg/CORBA/ExceptionDef     SYNONYM		  PUBLIC
org/omg/CORBA/ExceptionList    SYNONYM		  PUBLIC
org/omg/CORBA/FREE_MEM	       SYNONYM		  PUBLIC
org/omg/CORBA/FixedHolder      SYNONYM		  PUBLIC
org/omg/CORBA/FloatHolder      SYNONYM		  PUBLIC
org/omg/CORBA/IDLType	       SYNONYM		  PUBLIC
org/omg/CORBA/IDLTypeHelper    SYNONYM		  PUBLIC
org/omg/CORBA/IDLTypeHolder    SYNONYM		  PUBLIC
org/omg/CORBA/IMP_LIMIT        SYNONYM		  PUBLIC
org/omg/CORBA/INITIALIZE       SYNONYM		  PUBLIC
org/omg/CORBA/INTERNAL	       SYNONYM		  PUBLIC
org/omg/CORBA/INTF_REPOS       SYNONYM		  PUBLIC
org/omg/CORBA/INV_FLAG	       SYNONYM		  PUBLIC
org/omg/CORBA/INV_IDENT        SYNONYM		  PUBLIC
org/omg/CORBA/INV_OBJREF       SYNONYM		  PUBLIC
org/omg/CORBA/INV_POLICY       SYNONYM		  PUBLIC
org/omg/CORBA/IRObject	       SYNONYM		  PUBLIC
org/omg/CORBA/IRObjectHelper   SYNONYM		  PUBLIC
org/omg/CORBA/IRObjectHolder   SYNONYM		  PUBLIC
org/omg/CORBA/IdentifierHelper SYNONYM		  PUBLIC
org/omg/CORBA/IntHolder        SYNONYM		  PUBLIC
org/omg/CORBA/InterfaceDef     SYNONYM		  PUBLIC
org/omg/CORBA/LongHolder       SYNONYM		  PUBLIC
org/omg/CORBA/MARSHAL	       SYNONYM		  PUBLIC
org/omg/CORBA/ModuleDef        SYNONYM		  PUBLIC
org/omg/CORBA/ModuleDefHelper  SYNONYM		  PUBLIC
org/omg/CORBA/ModuleDefHolder  SYNONYM		  PUBLIC
org/omg/CORBA/NO_IMPLEMENT     SYNONYM		  PUBLIC
org/omg/CORBA/NO_MEMORY        SYNONYM		  PUBLIC
org/omg/CORBA/NO_PERMISSION    SYNONYM		  PUBLIC
org/omg/CORBA/NO_RESOURCES     SYNONYM		  PUBLIC
org/omg/CORBA/NO_RESPONSE      SYNONYM		  PUBLIC
org/omg/CORBA/NVList	       SYNONYM		  PUBLIC
org/omg/CORBA/NameValuePair    SYNONYM		  PUBLIC
org/omg/CORBA/NamedValue       SYNONYM		  PUBLIC
org/omg/CORBA/OBJECT_NOT_EXIST SYNONYM		  PUBLIC
org/omg/CORBA/OBJ_ADAPTER      SYNONYM		  PUBLIC
org/omg/CORBA/ORB	       SYNONYM		  PUBLIC
org/omg/CORBA/ORB$1	       SYNONYM		  PUBLIC
org/omg/CORBA/ORB$2	       SYNONYM		  PUBLIC
org/omg/CORBA/Object	       SYNONYM		  PUBLIC
org/omg/CORBA/ObjectHolder     SYNONYM		  PUBLIC
org/omg/CORBA/ObjectIdHelper   SYNONYM		  PUBLIC
org/omg/CORBA/ObjectIdHolder   SYNONYM		  PUBLIC
org/omg/CORBA/OperationDef     SYNONYM		  PUBLIC
org/omg/CORBA/OperationMode    SYNONYM		  PUBLIC
org/omg/CORBA/PERSIST_STORE    SYNONYM		  PUBLIC
org/omg/CORBA/PRIVATE_MEMBER   SYNONYM		  PUBLIC
org/omg/CORBA/PUBLIC_MEMBER    SYNONYM		  PUBLIC
org/omg/CORBA/ParameterMode    SYNONYM		  PUBLIC
org/omg/CORBA/Policy	       SYNONYM		  PUBLIC
org/omg/CORBA/PolicyError      SYNONYM		  PUBLIC
org/omg/CORBA/PrimitiveDef     SYNONYM		  PUBLIC
org/omg/CORBA/PrimitiveKind    SYNONYM		  PUBLIC
org/omg/CORBA/Principal        SYNONYM		  PUBLIC
org/omg/CORBA/PrincipalHolder  SYNONYM		  PUBLIC
org/omg/CORBA/Repository       SYNONYM		  PUBLIC
org/omg/CORBA/RepositoryHelper SYNONYM		  PUBLIC
org/omg/CORBA/RepositoryHolder SYNONYM		  PUBLIC
org/omg/CORBA/Request	       SYNONYM		  PUBLIC
org/omg/CORBA/ScopedNameHelper SYNONYM		  PUBLIC
org/omg/CORBA/SequenceDef      SYNONYM		  PUBLIC
org/omg/CORBA/ServerRequest    SYNONYM		  PUBLIC
org/omg/CORBA/ServiceDetail    SYNONYM		  PUBLIC
org/omg/CORBA/SetOverrideType  SYNONYM		  PUBLIC
org/omg/CORBA/ShortHolder      SYNONYM		  PUBLIC
org/omg/CORBA/StringDef        SYNONYM		  PUBLIC
org/omg/CORBA/StringDefHelper  SYNONYM		  PUBLIC
org/omg/CORBA/StringDefHolder  SYNONYM		  PUBLIC
org/omg/CORBA/StringHolder     SYNONYM		  PUBLIC
org/omg/CORBA/StructDef        SYNONYM		  PUBLIC
org/omg/CORBA/StructDefHelper  SYNONYM		  PUBLIC
org/omg/CORBA/StructDefHolder  SYNONYM		  PUBLIC
org/omg/CORBA/StructMember     SYNONYM		  PUBLIC
org/omg/CORBA/SystemException  SYNONYM		  PUBLIC
org/omg/CORBA/TCKind	       SYNONYM		  PUBLIC
org/omg/CORBA/TCKindHelper     SYNONYM		  PUBLIC
org/omg/CORBA/TRANSIENT        SYNONYM		  PUBLIC
org/omg/CORBA/TypeCode	       SYNONYM		  PUBLIC
org/omg/CORBA/TypeCodeHolder   SYNONYM		  PUBLIC
org/omg/CORBA/TypeDescription  SYNONYM		  PUBLIC
org/omg/CORBA/TypedefDef       SYNONYM		  PUBLIC
org/omg/CORBA/TypedefDefHelper SYNONYM		  PUBLIC
org/omg/CORBA/TypedefDefHolder SYNONYM		  PUBLIC
org/omg/CORBA/UNKNOWN	       SYNONYM		  PUBLIC
org/omg/CORBA/UnionDef	       SYNONYM		  PUBLIC
org/omg/CORBA/UnionDefHelper   SYNONYM		  PUBLIC
org/omg/CORBA/UnionDefHolder   SYNONYM		  PUBLIC
org/omg/CORBA/UnionMember      SYNONYM		  PUBLIC
org/omg/CORBA/UserException    SYNONYM		  PUBLIC
org/omg/CORBA/VM_ABSTRACT      SYNONYM		  PUBLIC
org/omg/CORBA/VM_CUSTOM        SYNONYM		  PUBLIC
org/omg/CORBA/VM_NONE	       SYNONYM		  PUBLIC
org/omg/CORBA/VM_TRUNCATABLE   SYNONYM		  PUBLIC
org/omg/CORBA/ValueMember      SYNONYM		  PUBLIC
org/omg/CORBA/WrongTransaction SYNONYM		  PUBLIC
org/omg/CORBA/WstringDef       SYNONYM		  PUBLIC
org/omg/CORBA/WstringDefHelper SYNONYM		  PUBLIC
org/omg/CORBA/_EnumDefImplBase SYNONYM		  PUBLIC
org/omg/CORBA/_IDLTypeImplBase SYNONYM		  PUBLIC
org/omg/CORBA/_st_AliasDef     SYNONYM		  PUBLIC
org/omg/CORBA/_st_ArrayDef     SYNONYM		  PUBLIC
org/omg/CORBA/_st_AttributeDef SYNONYM		  PUBLIC
org/omg/CORBA/_st_ConstantDef  SYNONYM		  PUBLIC
org/omg/CORBA/_st_Contained    SYNONYM		  PUBLIC
org/omg/CORBA/_st_Container    SYNONYM		  PUBLIC
org/omg/CORBA/_st_DynAny       SYNONYM		  PUBLIC
org/omg/CORBA/_st_DynArray     SYNONYM		  PUBLIC
org/omg/CORBA/_st_DynEnum      SYNONYM		  PUBLIC
org/omg/CORBA/_st_DynSequence  SYNONYM		  PUBLIC
org/omg/CORBA/_st_DynStruct    SYNONYM		  PUBLIC
org/omg/CORBA/_st_DynUnion     SYNONYM		  PUBLIC
org/omg/CORBA/_st_EnumDef      SYNONYM		  PUBLIC
org/omg/CORBA/_st_EstructDef   SYNONYM		  PUBLIC
org/omg/CORBA/_st_ExceptionDef SYNONYM		  PUBLIC
org/omg/CORBA/_st_IDLType      SYNONYM		  PUBLIC
org/omg/CORBA/_st_IRObject     SYNONYM		  PUBLIC
org/omg/CORBA/_st_InterfaceDef SYNONYM		  PUBLIC
org/omg/CORBA/_st_ModuleDef    SYNONYM		  PUBLIC
org/omg/CORBA/_st_OperationDef SYNONYM		  PUBLIC
org/omg/CORBA/_st_PrimitiveDef SYNONYM		  PUBLIC
org/omg/CORBA/_st_Repository   SYNONYM		  PUBLIC
org/omg/CORBA/_st_SequenceDef  SYNONYM		  PUBLIC
org/omg/CORBA/_st_StringDef    SYNONYM		  PUBLIC
org/omg/CORBA/_st_StructDef    SYNONYM		  PUBLIC
org/omg/CORBA/_st_TypedefDef   SYNONYM		  PUBLIC
org/omg/CORBA/_st_UnionDef     SYNONYM		  PUBLIC
org/omg/CORBA/_st_WstringDef   SYNONYM		  PUBLIC
org/omg/CosNaming/Binding      SYNONYM		  PUBLIC
org/omg/CosNaming/BindingType  SYNONYM		  PUBLIC
org/omg/CosNaming/NameHelper   SYNONYM		  PUBLIC
org/omg/CosNaming/NameHolder   SYNONYM		  PUBLIC
org/omg/CosTransactions/Status SYNONYM		  PUBLIC
org/omg/CosTransactions/Vote   SYNONYM		  PUBLIC
org/omg/CosTransactions/otid_t SYNONYM		  PUBLIC
org/w3c/dom/Attr	       SYNONYM		  PUBLIC
org/w3c/dom/CDATASection       SYNONYM		  PUBLIC
org/w3c/dom/CharacterData      SYNONYM		  PUBLIC
org/w3c/dom/Comment	       SYNONYM		  PUBLIC
org/w3c/dom/DOMException       SYNONYM		  PUBLIC
org/w3c/dom/DOMImplementation  SYNONYM		  PUBLIC
org/w3c/dom/Document	       SYNONYM		  PUBLIC
org/w3c/dom/DocumentFragment   SYNONYM		  PUBLIC
org/w3c/dom/DocumentType       SYNONYM		  PUBLIC
org/w3c/dom/Element	       SYNONYM		  PUBLIC
org/w3c/dom/Entity	       SYNONYM		  PUBLIC
org/w3c/dom/EntityReference    SYNONYM		  PUBLIC
org/w3c/dom/NamedNodeMap       SYNONYM		  PUBLIC
org/w3c/dom/Node	       SYNONYM		  PUBLIC
org/w3c/dom/NodeList	       SYNONYM		  PUBLIC
org/w3c/dom/Notation	       SYNONYM		  PUBLIC
org/w3c/dom/Text	       SYNONYM		  PUBLIC
org/w3c/dom/html/HTMLBRElement SYNONYM		  PUBLIC
org/w3c/dom/html/HTMLDocument  SYNONYM		  PUBLIC
org/w3c/dom/html/HTMLElement   SYNONYM		  PUBLIC
org/w3c/dom/html/HTMLHRElement SYNONYM		  PUBLIC
org/w3c/dom/html/HTMLLIElement SYNONYM		  PUBLIC
org/xml/sax/AttributeList      SYNONYM		  PUBLIC
org/xml/sax/DTDHandler	       SYNONYM		  PUBLIC
org/xml/sax/DocumentHandler    SYNONYM		  PUBLIC
org/xml/sax/EntityResolver     SYNONYM		  PUBLIC
org/xml/sax/ErrorHandler       SYNONYM		  PUBLIC
org/xml/sax/HandlerBase        SYNONYM		  PUBLIC
org/xml/sax/InputSource        SYNONYM		  PUBLIC
org/xml/sax/Locator	       SYNONYM		  PUBLIC
